2023-07-03 13:04,1.091420,1.091420,1.091370,1.091370,10
2023-07-03 13:05,1.091380,1.091380,1.091320,1.091330,10
2023-07-03 13:06,1.091310,1.091350,1.091300,1.091340,10
2023-07-03 13:07,1.091340,1.091340,1.091250,1.091280,10
2023-07-03 13:08,1.091270,1.091280,1.091120,1.091200,10
2023-07-03 13:09,1.091200,1.091200,1.091200,1.091200,10
2023-07-03 13:10,1.091200,1.091310,1.091200,1.091240,10
2023-07-03 13:11,1.091270,1.091280,1.091230,1.091240,10
2023-07-03 13:12,1.091240,1.091320,1.091240,1.091320,10
2023-07-03 13:13,1.091320,1.091380,1.091280,1.091370,10
2023-07-03 13:14,1.091350,1.091360,1.091330,1.091340,10
2023-07-03 13:15,1.091340,1.091340,1.091270,1.091270,10
2023-07-03 13:16,1.091280,1.091350,1.091270,1.091350,10
2023-07-03 13:17,1.091350,1.091400,1.091350,1.091390,10
2023-07-03 13:18,1.091390,1.091400,1.091370,1.091370,10
2023-07-03 13:19,1.091370,1.091370,1.091280,1.091290,10
2023-07-03 13:20,1.091290,1.091300,1.091280,1.091300,10
2023-07-03 13:21,1.091290,1.091300,1.091280,1.091280,10
2023-07-03 13:22,1.091270,1.091360,1.091270,1.091350,10
2023-07-03 13:23,1.091360,1.091380,1.091360,1.091380,10
2023-07-03 13:24,1.091390,1.091450,1.091390,1.091420,10
2023-07-03 13:25,1.091430,1.091450,1.091420,1.091440,10
2023-07-03 13:26,1.091440,1.091450,1.091430,1.091450,10
2023-07-03 13:27,1.091440,1.091550,1.091440,1.091530,10
2023-07-03 13:28,1.091540,1.091550,1.091430,1.091450,10
2023-07-03 13:29,1.091440,1.091450,1.091430,1.091450,10
2023-07-03 13:30,1.091430,1.091430,1.091420,1.091430,10
2023-07-03 13:31,1.091430,1.091460,1.091420,1.091450,10
2023-07-03 13:32,1.091460,1.091460,1.091430,1.091450,10
2023-07-03 13:33,1.091440,1.091460,1.091400,1.091410,10
2023-07-03 13:34,1.091400,1.091410,1.091310,1.091340,10
2023-07-03 13:35,1.091330,1.091340,1.091320,1.091320,10
2023-07-03 13:36,1.091320,1.091340,1.091310,1.091310,10
2023-07-03 13:37,1.091320,1.091320,1.091260,1.091270,10
2023-07-03 13:38,1.091270,1.091340,1.091260,1.091330,10
2023-07-03 13:39,1.091330,1.091330,1.091260,1.091270,10
2023-07-03 13:40,1.091280,1.091300,1.091220,1.091220,10
2023-07-03 13:41,1.091240,1.091280,1.091240,1.091260,10
2023-07-03 13:42,1.091270,1.091320,1.091260,1.091260,10
2023-07-03 13:43,1.091260,1.091310,1.091260,1.091260,10
2023-07-03 13:44,1.091240,1.091260,1.091210,1.091230,10
2023-07-03 13:45,1.091220,1.091230,1.091160,1.091160,10
2023-07-03 13:46,1.091160,1.091210,1.091160,1.091210,10
2023-07-03 13:47,1.091210,1.091260,1.091210,1.091260,10
2023-07-03 13:48,1.091260,1.091270,1.091150,1.091170,10
2023-07-03 13:49,1.091190,1.091190,1.091110,1.091110,10
2023-07-03 13:50,1.091140,1.091140,1.091100,1.091110,10
2023-07-03 13:51,1.091110,1.091120,1.091100,1.091100,10
2023-07-03 13:52,1.091110,1.091110,1.091110,1.091110,10
2023-07-03 13:53,1.091110,1.091110,1.091110,1.091110,10
2023-07-03 13:54,1.091110,1.091110,1.091060,1.091060,10
2023-07-03 13:55,1.091050,1.091060,1.091050,1.091050,10
2023-07-03 13:56,1.091060,1.091060,1.091000,1.091010,10
2023-07-03 13:57,1.091000,1.091010,1.090950,1.090950,10
2023-07-03 13:58,1.090970,1.090980,1.090900,1.090910,10
2023-07-03 13:59,1.090910,1.090920,1.090830,1.090830,10
2023-07-03 14:00,1.090860,1.090960,1.090860,1.090960,10
